Epoch 0, iter 79, Dice Sup Loss: 0.48675, Dice Unsup Loss: 0.99949, BCE Sup Loss: 0.60294, BCE UnSup Loss: 0.54644
Epoch 0, iter 80, Dice Sup Loss: 0.46926, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.62504, BCE UnSup Loss: 0.45642
Epoch 0, iter 81, Dice Sup Loss: 0.49884, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.58013, BCE UnSup Loss: 0.4359
Epoch 0, iter 82, Dice Sup Loss: 0.50657, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.58794, BCE UnSup Loss: 0.41673
Epoch 0, iter 83, Dice Sup Loss: 0.51379, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.5685, BCE UnSup Loss: 0.41997
Epoch 0, iter 84, Dice Sup Loss: 0.47606, Dice Unsup Loss: 0.99983, BCE Sup Loss: 0.59791, BCE UnSup Loss: 0.46064
Epoch 0, iter 85, Dice Sup Loss: 0.51076, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.55368, BCE UnSup Loss: 0.46908
Epoch 0, iter 86, Dice Sup Loss: 0.50491, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.61139, BCE UnSup Loss: 0.48965
Epoch 0, iter 87, Dice Sup Loss: 0.45243, Dice Unsup Loss: 0.99436, BCE Sup Loss: 0.64758, BCE UnSup Loss: 0.52224
Epoch 0, iter 88, Dice Sup Loss: 0.44338, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.59698, BCE UnSup Loss: 0.53351
Epoch 0, Total train step 88 || AVG_loss: 0.55885, Avg Dice score: 0.0595, Avg IOU: 0.0321
Epoch 0, Validation || sum_loss: 0.52891, Dice score: 0.1119, IOU: 0.0664
New best epoch 0!===============================
Training and evaluating on epoch0 complete in 0m 50s
Epoch 1, iter 1, Dice Sup Loss: 0.41593, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.67446, BCE UnSup Loss: 0.55815
Epoch 1, iter 2, Dice Sup Loss: 0.4769, Dice Unsup Loss: 0.96657, BCE Sup Loss: 0.60608, BCE UnSup Loss: 0.55568
Epoch 1, iter 3, Dice Sup Loss: 0.41855, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.62921, BCE UnSup Loss: 0.59598
Epoch 1, iter 4, Dice Sup Loss: 0.45606, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.65405, BCE UnSup Loss: 0.58821
Epoch 1, iter 5, Dice Sup Loss: 0.46317, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.59027, BCE UnSup Loss: 0.55219
Epoch 1, iter 6, Dice Sup Loss: 0.43177, Dice Unsup Loss: 0.9807, BCE Sup Loss: 0.59478, BCE UnSup Loss: 0.53047
Epoch 1, iter 7, Dice Sup Loss: 0.47258, Dice Unsup Loss: 0.8916, BCE Sup Loss: 0.64264, BCE UnSup Loss: 0.46849
Epoch 1, iter 8, Dice Sup Loss: 0.48076, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.63643, BCE UnSup Loss: 0.46858
Epoch 1, iter 9, Dice Sup Loss: 0.51898, Dice Unsup Loss: 0.83707, BCE Sup Loss: 0.59806, BCE UnSup Loss: 0.53523
Epoch 1, iter 10, Dice Sup Loss: 0.50528, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.58706, BCE UnSup Loss: 0.4733
Epoch 1, iter 11, Dice Sup Loss: 0.49384, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.61925, BCE UnSup Loss: 0.47451
Epoch 1, iter 12, Dice Sup Loss: 0.47982, Dice Unsup Loss: 0.81557, BCE Sup Loss: 0.6307, BCE UnSup Loss: 0.51749
Epoch 1, iter 13, Dice Sup Loss: 0.47902, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.6313, BCE UnSup Loss: 0.50838
Epoch 1, iter 14, Dice Sup Loss: 0.4597, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.58482, BCE UnSup Loss: 0.54396
Epoch 1, iter 15, Dice Sup Loss: 0.43561, Dice Unsup Loss: 0.63451, BCE Sup Loss: 0.55916, BCE UnSup Loss: 0.46944
Epoch 1, iter 16, Dice Sup Loss: 0.49461, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.63569, BCE UnSup Loss: 0.56989
Epoch 1, iter 17, Dice Sup Loss: 0.39683, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.62419, BCE UnSup Loss: 0.55698
Epoch 1, iter 18, Dice Sup Loss: 0.48573, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.63907, BCE UnSup Loss: 0.57178
Epoch 1, iter 19, Dice Sup Loss: 0.49578, Dice Unsup Loss: 0.98225, BCE Sup Loss: 0.56738, BCE UnSup Loss: 0.6717
Epoch 1, iter 20, Dice Sup Loss: 0.4689, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.56693, BCE UnSup Loss: 0.48878
Epoch 1, iter 21, Dice Sup Loss: 0.34913, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.49905, BCE UnSup Loss: 0.44105
Epoch 1, iter 22, Dice Sup Loss: 0.50991, Dice Unsup Loss: 0.82637, BCE Sup Loss: 0.61863, BCE UnSup Loss: 0.48638
Epoch 1, iter 23, Dice Sup Loss: 0.47168, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.58048, BCE UnSup Loss: 0.41042
Epoch 1, iter 24, Dice Sup Loss: 0.51142, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.60675, BCE UnSup Loss: 0.43231
Epoch 1, iter 25, Dice Sup Loss: 0.41783, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.5773, BCE UnSup Loss: 0.46671
Epoch 1, iter 26, Dice Sup Loss: 0.53797, Dice Unsup Loss: 0.9527, BCE Sup Loss: 0.59811, BCE UnSup Loss: 0.6046
Epoch 1, iter 27, Dice Sup Loss: 0.43076, Dice Unsup Loss: 0.87954, BCE Sup Loss: 0.60913, BCE UnSup Loss: 0.50641
Epoch 1, iter 28, Dice Sup Loss: 0.44782, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.59197, BCE UnSup Loss: 0.53921
Epoch 1, iter 29, Dice Sup Loss: 0.41398, Dice Unsup Loss: 0.72038, BCE Sup Loss: 0.54632, BCE UnSup Loss: 0.67896
Epoch 1, iter 30, Dice Sup Loss: 0.36668, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.71003, BCE UnSup Loss: 0.57921
Epoch 1, iter 31, Dice Sup Loss: 0.39834, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.68119, BCE UnSup Loss: 0.64242
Epoch 1, iter 32, Dice Sup Loss: 0.45791, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.64102, BCE UnSup Loss: 0.72012
Epoch 1, iter 33, Dice Sup Loss: 0.38567, Dice Unsup Loss: 0.87323, BCE Sup Loss: 0.64041, BCE UnSup Loss: 0.77109
Epoch 1, iter 34, Dice Sup Loss: 0.44739, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.67523, BCE UnSup Loss: 0.64446
Epoch 1, iter 35, Dice Sup Loss: 0.45076, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.59094, BCE UnSup Loss: 0.58742
